content,asertividad,autoconciencia emocional,autoestima,desarrollar y estimular a los demás,empatía,autocontrol emocional,influencia,liderazgo,optimismo,relación social,colaboración y cooperación,comprensión organizativa,conciencia crítica,desarrollo de las relaciones,tolerancia a la frustración,comunicacion asertiva,manejo de conflictos,motivación de logro,percepción y comprensión emocional,violencia
Es tan poco lo que pides y tanto lo que significa que ánimo a los que estén por Salamanca e…,0,0.3,0.83,0.59,0.59,0.75,1.79,0,0.16,0.37,0.14,0.17,0.49,0.18,0.69,0.26,0.91,0,0.47,0.79
Está bien sentirse mal y recibir nuestro cariño. Cuidate mucho!! Todo estará mejor ahora q te desahogaste. Te abrazo!!,0.24,0.32,0.7,0.62,0.21,0.47,0.94,1.12,0.16,0.2,0.45,0,0,0.19,0.14,0.14,0.16,0.45,0,0.8
"Realmente se merecen lo mejor del mundo a la familia temporal que lo cuidan ,protegen y le dan el cariño que él necesita en éste proceso de recuperación 👏👏👏🐾🐕💜💞.Simplemente...gracias a todos por esa ayuda .",0.85,0.74,1.63,2.4,1.49,1.1,2.64,1.05,0.79,1.61,0.69,0.63,1.2,1.74,1.18,1.45,1.12,1.88,0.58,1.72
"Cariño, nunca fuiste tú, me di cuenta que siempre fui yo",0,0.15,0,0.2,0,0.15,0.72,0,0,0,0,0.17,0.33,0,0.27,0,0.61,0,0.31,0.52
yyyy estan un poquito sobrevalorados (o no tan poquito a) pero le tengo cariño pq hay banda de personajes que amo,0.23,0.6,0.5,0.78,0.98,0.89,0.9,0.21,0.47,1.12,0.42,0.17,0.65,0.35,0.69,0.26,0.76,0.21,0.79,1.57
"Yo no trabajo en Salamanca,pero si en una planta covid y te puedo asegurar que mis compi…",0.25,0.49,0.88,1.08,0.81,0.66,1.17,0.45,0.96,0.59,0.74,0.36,0.35,0.19,0.29,0.73,0.48,1.09,0.33,1.16
"Me duele el corazón verte llorar, por alguien que cariño no merece",0.12,0.48,0.69,0,0.4,0.32,0.76,0,0.16,0.19,0,0,0.52,0.18,0.29,0.28,0.32,0.43,0.49,0
"Gracias por el inmenso cariño de la linda gente de Catamayo , juntos construiremos un país 🇪🇨más justo y solidario, el país…",0,0.93,1.03,0.48,0.5,0.55,0.66,0.26,0.4,1.39,0,0,0.61,0.66,0.34,0,0.19,0.54,0.78,0.57
"Querido Jaime... Gracias por las risas, por la confianza, por el cariño, por ser incondicional conmigo... ¡Te voy a extra…",0,0.56,0.42,0.73,1.27,0.56,1.34,0.53,0,1.87,0.35,0.85,0.41,1.11,0.69,0.33,0.38,0.55,1.18,0.29
Con mucha tristeza recibí la noticia del fallecimiento de Ricardo Britapaja. Los chubutenses y especialmente los vecino…,0,0.3,0.66,0.98,0.39,0.3,0.72,0.43,0.31,1.31,0.14,0,0.33,0.71,0.27,0.13,0.61,0.63,0.63,1.05
"Quiero agradeceros de todo corazón las muestras de cariño que hoy hemos recibido de vuestra parte, tanto nosotros como Si…",0.6,0.16,0.7,0.82,0.41,0.16,1.13,0.22,0.33,0.79,0.15,0.18,1.03,0.37,0.43,0.28,0.8,0.45,0.33,1.07
"Hoy y siempre, orgulloso de los colores de la historia de hace años, no la de ahora. Dan vergüenza equipo, mucha vergüenza…",0.44,0.19,0.42,0.74,0,0.76,1.82,0,0,1.67,0.36,0,0.21,1.35,0.7,0.17,0.77,0.84,0.6,2.32
"Mi respeto y cariño para ti, siempre",0.3,0,0,0.25,0,0,0.46,0,0,0.72,0.18,0,0,0.46,0,0,0.2,0,0.2,0.29
"Mira con cariño
De parte de",0.12,0.15,0,0.2,0.2,0.15,0.18,0,0.16,0.19,0,0,0,0,0.27,0,0,0.21,0.31,0
Recordamos con cariño el día que hablaba de su padre en SagaLive .. los amo!!,0.12,0.3,0.17,0.59,0.39,0.3,0.36,0.43,0.31,0.19,0.28,0.17,0.49,0.18,0.55,0.13,0.46,0.21,0,0
"Creo que tú lo pasaste igual de mal que ellos...no comprendo si jugaste más tiempo en Portugal..y otros lares...como dices ser del RM...si eras un resentido.
Tú currículum es el que es.
Tú cariño por trepar es el que es.
Me parece lógico.
Pero no te hagas pasar por amor a un club",0.51,1.5,1.78,2.45,0.61,1.36,3.58,0.46,0.97,2.4,0.6,0.18,1.27,0.95,1.47,0.75,1.63,0.44,2.35,2.39
Saludos a todos mis seguidores fuerte abrazo y cariño. Espero que me sigan apoyando para subir material de verdsdera cali…,1.09,0.41,0.22,2.11,0.28,0.6,1.69,1.15,0.44,0.5,0.76,0.92,0.88,1.19,0.55,0.71,1.03,0.6,0.42,1.19
Me encanta cuando Elias me dice Cariño😍,0.16,0,0.24,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0.22,0
Recordamos con cariño el día que hablaba de su padre en SagaLive .. los amo!!,0.12,0.3,0.17,0.59,0.39,0.3,0.36,0.43,0.31,0.19,0.28,0.17,0.49,0.18,0.55,0.13,0.46,0.21,0,0
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0,0.54,0.99,1.16,0,0.89,0.64,0.51,0.76,1.78,0.17,0.2,0.58,1.05,0.33,0,0.54,0.26,1.31,1.13
"A veces, una palabra, un abrazo, una muestra de cariño, pueden salvar una vida. Sólo hay que ser un poco atentos.",0.55,0.36,0.59,0.7,1.44,0.18,1.07,0.51,0.95,1.34,0.84,0.61,0.78,0.63,0.82,0.47,1.27,0.52,0.19,0.85
Con cariño para mis amigos del Cruz Azul 😘,0.14,0.38,0.21,0.24,0.76,0.37,0.22,0,0.6,0,0,0,0,0.22,0.17,0.16,0,0.55,0,0.58
Soy bromista cuando se debe pero en las cosas de cariño y de sentimientos nunca bromeó ni miento eso es serío para mí y como no me gustaría que me lo hicieran no lo hago jamás bromeó con eso...,0.7,0.46,1.18,0.8,0.98,0.46,1.83,1.08,0.62,1.52,0,0.52,0.5,1.25,0.14,0.67,0.77,0.85,0.64,1.07
"que tengan una muy linda semana, un abrazo con cariño desde Chile y todas las FcOficialChayanneUnConquistadorChile",0.26,0.34,0.37,0.44,1.12,0.34,0.6,0,0.53,0.84,0.16,0.19,0.37,0.4,0.46,0.15,0.51,0.49,0.18,0.83
"Finalmente se va uno de los hombres más simpáticos, cariñosos y carismáticos de México. Gracias querido Jaime por tu cari…",0.14,0.38,0.83,0.49,0.25,0.19,1.57,0.27,0.4,0.94,0,0,0.2,0.44,0.34,0.33,0.38,0.55,0.98,0.86
Gracias siempre con cariño y mucho respeto a este gran artista,0.15,0.38,0.21,0.25,0.26,0.19,1.14,0.27,0.21,0.71,0,0,0,0.68,0.17,0.17,0.19,0.28,0,0.58
"Con mucho cariño para
""Miau, Miau, Miau",0.12,0.3,0,0.59,0.2,0,0.18,0,0,0.37,0,0,0,0.53,0,0,0,0,0.16,0
osea con cariño esta bien pero decirle que es enano y recarcarlo siempre es medio de mogolica lo se porque yo lo sufro todo el tiempo,0.47,0.62,0.85,0.2,0.79,0.31,1.29,0.22,0.47,0.57,0,0,0.5,0,0.56,0.41,0.62,0.64,0.64,0.82
q bonito es q te den cariño sin q lo pidas,0,0,0.18,0,0,0.16,0.2,0.23,0.17,0.41,0,0.19,0.18,0,0,0.14,0.17,0.23,0.17,0.54
"Mi cariño y deseo de pronta recuperación para dos tremendos comunicadores locales, Don Gabriel y Eduardo Pinoch…",0.54,0.71,0.39,1.38,0.47,0.53,1.05,0.5,0.75,1.1,0.17,0.2,0.58,0.62,0.32,0.31,0.18,0.77,0.74,0.28
Me emociona el cariño que me tenés,0,0.21,0,0.28,0,0.21,0.26,0.3,0,0,0.2,0.24,0.23,0.25,0.2,0,0.43,0,0,0
"Que me creo mucho,    Cariño no es mi culpa que te sientas menos que yo",0.13,0.34,0.75,0,0.45,0.17,1.01,0,0.18,0.42,0.16,0,0.74,0.2,0.62,0.3,0.69,0.24,0.53,0
me amarías aun sabiendo que voy a dudar de lo que sentís por mi y posiblemente invalidar tu interés y cariño simplemente po…,0.25,0.16,0.18,0.85,0.43,0.32,1.36,0.46,0.34,0.61,0.15,0,0.53,0.77,0.3,0.28,0.99,0,0.68,1.08
"Buen viaje querido Jaime, vuela muy alto y que Dios ilumine tu camino. Gracias siempre por tu caballerosidad y amistad.…",0,0.44,0.96,0.57,0.6,0.22,1.82,0.93,0.72,1.08,0.41,0.25,0.95,1.03,0.4,0,0.88,0.65,0.68,0.93
Q rico se ve todo eso cariño para estar probando tus posiones sería exitante,0.47,0.61,0.23,1.06,0.28,0.2,1.46,0.87,0.44,0.51,0.19,0.23,1.11,0,0.19,0.18,0.62,0.6,0.64,1.2
"Buenas tardes 😃 mi raza, les agradezco sus bendiciones, y muestras de cariño hacia mi, sali muy bien Gracias a Dios ya me…",0.45,0.59,0.88,1.03,0.27,0.2,1.18,0,0.21,1.48,0,0.45,0.86,1.4,0,0.35,0.4,0.58,0.21,1.48
"Parece que Santiago Abascal tiene el cariño y respeto de cada vez mas parte del pueblo español.
Ni los jodidos medios d…",1.02,0,0.63,0.5,0.52,0.19,1.37,0.54,0,1.43,0.54,0.22,0.41,0.68,0.17,0.17,0.77,0.56,0.6,0.87
"Pff, dices eso como si no fueses igual que yo en algunos casos.""
Ceja alzó, sonrisa demostrando ante aquel beso que no tardó en corresponder con cariño. ""Conociendo de dónde vienes, no me sorprendería; Pero intenta no volver de esa forma, ¿bien? Eres perfecto así.",1.03,0.84,0.54,1.58,1.02,0.52,3.82,1.15,1.46,1.61,0.76,1.1,1.28,1.34,0.44,0.45,0.82,1.33,0.85,1.51
"Descansa en paz querido
Jaime Camil Garza.
Empresario que sostuvo estrechos lazos con el mundo del espectáculo.
Te recor…",0.28,0.36,0,0.94,0.73,0.54,1.3,0,0.19,0.45,0.51,0.21,0.39,0.21,0.5,0.16,0.74,0.26,0.57,0.85
"Descansa en paz querido
Jaime Camil Garza.
Empresario que sostuvo estrechos lazos con el mundo del espectáculo.
Te recor…",0.28,0.36,0,0.94,0.73,0.54,1.3,0,0.19,0.45,0.51,0.21,0.39,0.21,0.5,0.16,0.74,0.26,0.57,0.85
"algunas de mis mutis piensan que me caen mal pero hasta algunas son mis mutis fav, perdón por no mostrar tanto cariño acá en tw 😞",0.39,1.02,1.08,1.13,1.02,0.86,1.21,0.46,0.16,1.41,0.3,0.55,1.47,0.38,0.3,1.06,0.66,0.88,1.02,1.82
"Con toooooodoooo el cariño de la afición de Pumas, para entre muchos otros.",0.12,0.45,0.17,0.39,0.39,0.45,0.36,0.21,0.31,0.94,0.42,0.17,0.33,0.35,0.41,0.13,0.15,0.42,0.47,0.26
los que quieras cariño,0,0,0,0,0,0,0.36,0,0,0,0,0,0.33,0,0.27,0,0.3,0,0,0
Ellos también merecen cariño como los perritos,0.12,0,0.17,0,0,0,0,0,0.31,0.19,0.14,0.17,0,0,0,0.13,0,0.42,0,0
"Y en donde se lo doy cariño? En el sofá, la cocina o la ducha?? 🥵🔥",0,0.3,0.33,0.59,0.39,0.45,1.07,0.21,0.47,0.37,0.28,0.17,0,0.35,0.14,0.13,0.15,0.63,0.63,0.52
"Descansa en paz querido
Jaime Camil Garza.
Empresario que sostuvo estrechos lazos con el mundo del espectáculo.
Te recor…",0.28,0.36,0,0.94,0.73,0.54,1.3,0,0.19,0.45,0.51,0.21,0.39,0.21,0.5,0.16,0.74,0.26,0.57,0.85
Quien te cae bien del Masterchef? — Ya no le agarro cariño a nadie porque me los eliminan 💔,0,0.71,0.78,0.46,0,0.53,1.26,0,0.38,1.1,0,0.2,0.19,0.42,0.16,0.15,0.72,0.26,0.55,0.84
"Y no se si sucederá nuevamente, que un presidente se vaya con este afecto y cariño de todo el pueblo. El 6 de Diciembre te dejó en la historia",0.35,0.45,0.66,0.78,0.2,0.6,1.43,0.21,0.78,0.56,0.28,0.17,0.33,0.89,0.55,0.66,0.3,0.42,0.47,1.31
"Hoy en la Feria Portales/Coliseo de Maipú para apoyar a nuestra , candidata a alcaldesa en Maipú.
Gra recorrido y g…",0.48,0.47,1.04,1.43,0.41,0.62,1.31,0.89,0.98,0.78,0.15,0,0.51,0.74,0.14,0.27,0.48,0.67,0.49,1.33
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0.24,0.63,1.04,1.42,0.62,0.47,0.93,0.44,0.49,1.17,0.44,0,0.51,0.74,0.29,0.55,0.63,0.44,0.49,1.87
Jamás podría hablar mal de personas que me dieron su cariño y su tiempo en algún momento de mi vida 🍃,0.53,0.17,0.19,0.22,0.23,0.17,0.82,0.24,0.55,0.43,0.49,0.2,0.56,0.2,0.47,0.6,0.52,0.25,0.18,1.67
He estado desaparecido porque me quede sin 📱... pero ya regresé... ¿ya se dieron cariño hoy?,0.36,0.47,0.17,0.62,0.6,0.48,0.57,0.22,0.16,0.39,0.15,0.35,0.34,0.18,0.28,0,0.31,0.43,0.49,0.56
"Gracias por el inmenso cariño de la linda gente de Catamayo , juntos construiremos un país 🇪🇨más justo y solidario, el país…",0,0.93,1.03,0.48,0.5,0.55,0.66,0.26,0.4,1.39,0,0,0.61,0.66,0.34,0,0.19,0.54,0.78,0.57
"Hoy y siempre, orgulloso de los colores de la historia de hace años, no la de ahora. Dan vergüenza equipo, mucha vergüenza…",0.44,0.19,0.42,0.74,0,0.76,1.82,0,0,1.67,0.36,0,0.21,1.35,0.7,0.17,0.77,0.84,0.6,2.32
Estas esquisita cariño mio,0,0.15,0.17,0,0.2,0.3,0.18,0.21,0,0,0,0,0,0,0,0,0,0,0,0.52
Ellos también merecen cariño como los perritos,0.12,0,0.17,0,0,0,0,0,0.31,0.19,0.14,0.17,0,0,0,0.13,0,0.42,0,0
"así es, siento cariño hacia personas 2d que no existen, qué pasa",0.12,0.15,0.33,0,0.39,0.15,0.72,0,0,0.19,0.14,0,0.65,0,0.27,0.13,0.61,0.42,0.31,0.26
"Un ciudadano convertido en autoridad, ocupado del bienestar del pueblo. Un hombre de gran corazón. Entendió que hacer p…",0.36,0.47,0.17,0.21,0.21,0.63,0.94,0.22,0.16,0.39,0.59,0.36,0.17,0.56,0.14,0.14,0.96,0.22,0.17,1.07
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0,0.54,0.99,1.16,0,0.89,0.64,0.51,0.76,1.78,0.17,0.2,0.58,1.05,0.33,0,0.54,0.26,1.31,1.13
Con cariño para mis amigos del Cruz Azul 😘,0.14,0.38,0.21,0.24,0.76,0.37,0.22,0,0.6,0,0,0,0,0.22,0.17,0.16,0,0.55,0,0.58
"Hoy y siempre, orgulloso de los colores de la historia de hace años, no la de ahora. Dan vergüenza equipo, mucha vergüenza…",0.44,0.19,0.42,0.74,0,0.76,1.82,0,0,1.67,0.36,0,0.21,1.35,0.7,0.17,0.77,0.84,0.6,2.32
😇todo el universo material es un lenguaje del amor de Dios de su desmesurado cariño hacia nosotros.🍷,0.43,0.37,0.41,0.24,0.25,0.18,0.66,0.26,0.2,0.46,0.17,0,0.2,0.22,0.34,0.49,0.75,0,0.19,1.43
"Cariño! Has leído esta interesante ""historieta""? 🧐 parece tener nuevos ""capítulos"" 🤔
RebelionEnLaGranja",0,0.18,0,0.69,0,0.35,0.42,0.25,0.19,0.66,0.17,0.2,0.58,0.42,0.32,0.15,0.72,0,0.19,0.56
"—Lo abrazo con cariño, aunque no sé si es buena idea taparle o no, está que en cualquier momento se vuelve una bola de fuego como el de los cuatro fantásticos.—
Amor, gracias...pero, jo...oye ¿y si te traigo un pañito mojado en agua fría? Igual te ayuda...",0.7,1.82,2.82,1.48,1.68,1.32,2.82,0.72,1.67,2.75,0.48,0.19,0.79,1.8,1.4,0.66,1.03,1.14,0.53,2.32
TE AMO TE MERECES TODO EL CARIÑO DE LA GENTE SOS EL MEJOR,0.27,0.17,0.57,0,0.46,0.52,0.27,0.25,0,0.43,0.33,0,0.19,0.41,0.16,0.45,0,0,0.36,1.11
"No entiendo cual es el problema de decir eso, osea yo entiendo que es con cariño obvio hay muchos artistas increibles de mex pero es tu fav :/ digo yo lo diria de Emi y Joaco y de silvia navarro son mis fav aaa siempre se quejan en fin",0.7,1.22,1.36,1.79,1.2,0.61,2.56,0.43,0.64,1.15,0.86,0.52,2,0.18,0.84,1.34,1.55,1.08,1.28,2.11
Pero como voy a llorar por un programa de televisión una falta de cariño manejo,0.53,0.35,0.55,1.17,1.03,0.36,0.83,0.7,0.49,1.03,0.62,0.94,0.19,0.97,0.3,0.31,0.33,0.89,0.17,1.26
Que sabrosa panochita Tienes cariño,0,0,0.33,0,0,0,0.36,0,0.31,0,0,0,0.16,0,0.27,0,0.15,0.21,0.16,0.26
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0.24,0.63,1.04,1.42,0.62,0.47,0.93,0.44,0.49,1.17,0.44,0,0.51,0.74,0.29,0.55,0.63,0.44,0.49,1.87
"Felicitaciones niño, esta familia crece cada día más, y con eso el cariño que te tenemos, eres una gran personita que se m…",0.75,0.49,1.08,0.64,1.08,0.16,1.95,0.23,0.17,1.22,0.46,0.37,1.06,0.38,0.45,0.43,0.99,0.47,0.51,0.27
"Marenne sigue recuperándose de las fracturas en sus patas en su casa de acogida en Córdoba.
Marenne es muy feliz
Gracias…",0.27,0.54,0.79,0.46,1.2,0.18,1.49,0.25,0.38,0.67,0.84,0.2,0.78,0.21,0.33,0.47,0.72,0,0.93,0.28
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0,0.54,0.99,1.16,0,0.89,0.64,0.51,0.76,1.78,0.17,0.2,0.58,1.05,0.33,0,0.54,0.26,1.31,1.13
¡Guardo con mucho cariño el primer tequila de mi amiga que tú me regalaste! gracias siempre!!!!,0.33,0.65,0.48,0.56,0.59,0.21,1.54,0.31,0.47,0.54,0.2,0.24,0.7,1.02,0.39,0.56,0.44,0,0.9,0.92
"Buena noche hermano,te lo pregunto con todo respeto y cariño: ¿de qué gente hablas? ya les quitaron a las ratas y fueron hoy los jugadores y el DT quienes entregaron el partido, que se vayan todos, malditas ratas..Discúlpame las pabrotas 😭",0.86,1.45,1.78,1.88,1.48,1.12,1.53,1.6,1.35,1.8,0.91,0.36,0.87,1.52,1.03,1.12,1.79,1.37,1.01,1.08
"Anoche soñé contigo.
Soñé que estabas a mi lado como antes.
Era un cariño como amigos.
Tenias ganas de abrazarte.
Me desp…",0.27,0.53,0.39,1.38,0.95,0.53,1.69,0.5,1.13,1.77,0.67,0.2,0.77,1.05,0.49,0.31,1.08,1.29,0.56,1.12
"⠀
⠀ ❛ 𝒜dora todo el cariño que le deposita su hermano dentro de ella, sin duda alguna es una gran 𝗿𝗲𝗰𝗼𝗺𝗽𝗲𝗻𝘀𝗮 para el. 💕💦
⠀",0.24,0.47,0.34,0.2,0.2,0.16,0.93,0.22,0.31,0.38,0.29,0.17,0.85,0.18,0.28,0.41,0.47,0.43,0.32,0.28
"Siempre los llevo también, les quiero mucho, pasa que desde que tengo uso de la memoria llevo un Puma en el pecho y eso no se puede cambiar con nada. Después, a Chivas le tengo un cariño muy especial !",0.35,0.6,1.33,0.98,0.2,1.04,2.68,0.21,1.24,1.68,0.14,0.17,1.47,1.42,0.69,0.26,0.91,0.42,0.94,1.31
"Descansa en paz querido
Jaime Camil Garza.
Empresario que sostuvo estrechos lazos con el mundo del espectáculo.
Te recor…",0.28,0.36,0,0.94,0.73,0.54,1.3,0,0.19,0.45,0.51,0.21,0.39,0.21,0.5,0.16,0.74,0.26,0.57,0.85
Con cariño):,0,0.15,0,0,0.2,0.15,0,0,0.16,0,0,0,0,0,0.14,0,0,0.21,0,0
El man siente el cariño de la aficion en redes sociales mano.,0.12,0.15,0.33,0.2,0.2,0.15,0.18,0,0.31,0.75,0.28,0,0,0.18,0.27,0,0.15,0.63,0.31,0.26
"Hoy mí padre cumpliría 87 años .
Lo recuerdo con cariño como siempre .
Le hice un videito casero con una grabación de el , con unos guitarristas porteños",0.12,0.6,0.17,0.98,0.39,0.75,1.43,0.43,0.31,0.56,0.42,0.51,0.49,0.53,0.55,0.26,0.76,0.42,0.16,1.31
"Noooo cariño tienes que descansar, dormir bien. Yo dormí bien, como seis horas en total",0.44,0.19,0.42,0.25,0,0.38,0.68,0.27,0.41,0.95,0.36,0.65,0.83,0.22,0.35,0.33,0.77,0.84,0.4,0.87
Con cariño para mis amigos del Cruz Azul 😘,0.14,0.38,0.21,0.24,0.76,0.37,0.22,0,0.6,0,0,0,0,0.22,0.17,0.16,0,0.55,0,0.58
"Desde el fondo de nuestros corazones💙❤️💙 junto a mi esposa, hijos y nietos les deseamos salud, progreso y prosperidad pa…",0.43,0.75,0.62,0.73,0.51,0,0.45,0.27,0,1.17,0.35,0.21,0.61,0.89,0.17,0,0.57,0.82,0.98,0.58
"Querido equipo
Quisiera decirles que lo acontecido el día de hoy no hace que perdamos el cariño que tenemos p…",0.29,0,0,0.24,0,0.37,1.57,0.27,0.2,0.47,0.18,0.21,1.22,0.22,0.69,0.16,0.95,0.55,0,1.15
Con cariño para mis amigos del Cruz Azul 😘,0.14,0.38,0.21,0.24,0.76,0.37,0.22,0,0.6,0,0,0,0,0.22,0.17,0.16,0,0.55,0,0.58
"Que bonito es recordar con cariño, pero ya no con necesidad.",0.25,0.49,0,0.64,0.43,0.33,1.17,0.7,0.17,0.2,0.15,0.56,0.71,0.19,0.75,0.14,0.66,0.47,0,0.27
"Cuando de verdad quieran verte, como sea y donde sea cariño, nunca te van a poner pretextos, porque si los ponen, entons sal corriendo",0.48,0.63,0.86,1.63,0.41,0.31,1.68,1.33,0.81,0.39,0.88,0.18,1.02,0.55,0.57,0.27,0.79,1.11,0.16,0.8
Les dejo esto con mucho cariño a todos que piensan que van a llegar lejos en esta vida besando huevos y tratando de “caer bien”…,0.13,0.35,1.35,1.36,1.16,0,1.66,0.74,0.74,0.87,0.49,0.39,0.57,1.03,0.79,0.46,0.71,0.75,0.91,0.28
"Las personas piensan que hablando mal de mi me Boy a sentir mal es al revés cariño me siento importante,Ósea pienso que tengo un clup de fans",0.77,0.33,0.36,1.34,0.41,0.51,1.2,1.14,0.65,1.4,0.3,0.18,1.09,1.14,0.88,1.05,1.14,1.1,0.67,1.5
"Hoy y siempre, orgulloso de los colores de la historia de hace años, no la de ahora. Dan vergüenza equipo, mucha vergüenza…",0.44,0.19,0.42,0.74,0,0.76,1.82,0,0,1.67,0.36,0,0.21,1.35,0.7,0.17,0.77,0.84,0.6,2.32
"El cariño que me dieron para mi cumpleaños, cuando yo misma estaba 0 onda con todo. Realmente bendecidisima😭",0.35,0.6,0.33,0.78,0.78,0.89,0.54,0.43,0.47,0.56,0.56,0.34,0.33,0.53,0.41,0.52,0.46,0.63,0.16,0.52
"fede bal solo necesita cariño paterno pero es buen compañero y tiene lindas pecas, mi voto es secreto",0.44,0.57,0.85,1.25,0.78,0.76,1.14,0.82,0.62,0.96,0.9,0.22,0.42,1.13,0.18,0.5,0.58,0,0.6,0.87
Yo esperando por ti cariño,0.16,0,0.23,0,0,0,0.25,0.3,0,0,0,0,0,0.25,0,0,0.21,0,0.22,0.3
"Queridas marcas y restaurantes: pónganle cariño a la atención.
Es diciembre
Es 2020
Y realmente se siente la desidia e…",0.13,0.69,0.38,0.9,0,0.35,0.83,0.74,0.37,0.43,0.49,0.39,0.57,0.61,0.63,0.3,0.53,0.5,0.55,0
"Como saben, soy cero futbolero.
Por mero cariño y fé, le aposté a mis pumas a que hicieran la hazaña despues de tremen…",0.24,0.63,1.04,1.42,0.62,0.47,0.93,0.44,0.49,1.17,0.44,0,0.51,0.74,0.29,0.55,0.63,0.44,0.49,1.87
"Yuri, ya te comenzaba a tener cariño.):",0.23,0,0,0.39,0.2,0.45,0.36,0.21,0,0.19,0.14,0.17,0.16,0.18,0.14,0.13,0.3,0.42,0.31,0.26
"Hola querido que tengas una linda semana llena de bendiciones y buenas energias, un abrazo con cariño desde Chile y todas las FcOficialChayanneUnConquistadorChile",0.3,0.59,1.08,1.02,1.33,0.39,0.93,0.56,0.85,0.98,0.37,0.22,0.21,0.69,0.54,0.17,0.99,1.15,0.2,0.88
"Tener una mascota, es tener un integrante más de la familia, necesitan cuidado, cariño y atención.
""Una mascota, no es un…",0,0.54,0.99,1.16,0,0.89,0.64,0.51,0.76,1.78,0.17,0.2,0.58,1.05,0.33,0,0.54,0.26,1.31,1.13
"Todas las puertas cerradas con cariño, 0 rencor y el corazón tranquilo . Hay que seguir!",0.23,0.75,0.66,0.98,0.78,0.75,0.72,0.21,0.78,0.56,0.28,0.34,0.16,0.18,0.55,0.39,0.3,0.84,0.31,0.79
"Perdio el poco respeto y cariño que me quedaba, nunca más pedazo de falsa",0.28,0.36,0.6,0,0.25,0.18,0.87,0,0.39,0.68,0,0,0.79,0.21,0.67,0.16,0.74,1.06,0.19,0
"Todas las puertas cerradas con cariño, 0 rencor y el corazón tranquilo . Hay que seguir!",0.23,0.75,0.66,0.98,0.78,0.75,0.72,0.21,0.78,0.56,0.28,0.34,0.16,0.18,0.55,0.39,0.3,0.84,0.31,0.79
Si señor todo un histórico y se merece un homenaje.... siempre se le va a recordar al gran 22 con mucho cariño.,0.24,0.16,0.52,0.61,1.03,0.31,0.38,0,0.49,0.39,0.15,0,0.34,0.37,0,0.41,0.48,0.45,0.49,0.27
Con cariño para mis amigos del Cruz Azul 😘,0.14,0.38,0.21,0.24,0.76,0.37,0.22,0,0.6,0,0,0,0,0.22,0.17,0.16,0,0.55,0,0.58
La neta no apoyo a Cruz Azul. Pero a pesar de eso le sigo teniendo un poco de cariño a ese equipo. La neta más allá de la cruzazuelada. Siento mucha pena por su afición que ha aguantado demasiado. Está eliminación fue heroica para Pumas y muy nefasto que he visto de Cruz Azul.,1.05,0.46,1.51,1.79,0.78,1.21,3.27,0.86,0.94,2.08,0.57,0.34,1.65,1.79,1.11,0.53,2.15,1.91,1.27,2.94
"es que cuando me pongo asi soy una melosa de mierda, no esta muy bueno ese lado mio, imaginate a la iara mas masita y pide cariño que pueda existie, bueno soy eso MIL VECES MAS",0.7,0.92,2.08,0.75,1.06,0.19,1.97,0.24,0.84,1.28,0.48,0,1.2,0.2,0.47,0.67,0.87,1.37,0.89,1
Y pues fueron personas en las que deposité demasiada confianza y cariño :(,0.4,0,0,0,0,0.17,0.42,0.25,0,0.22,0.16,0.2,0.57,0.41,0.48,0.15,0.53,0.25,0,0.84
Con cariño para mis amigos del Cruz Azul 😘,0.14,0.38,0.21,0.24,0.76,0.37,0.22,0,0.6,0,0,0,0,0.22,0.17,0.16,0,0.55,0,0.58
Con cariño para mis amigos del Cruz Azul 😘,0.14,0.38,0.21,0.24,0.76,0.37,0.22,0,0.6,0,0,0,0,0.22,0.17,0.16,0,0.55,0,0.58
La grandeza del Mono que se quedó para chocarle el puño y darle una palabra de cariño.,0.35,0.3,0.33,0.59,0.39,0.15,0.9,0.64,0.47,0.75,0.42,0.34,0.49,0.35,0.27,0.39,0.61,0.63,0,0.79
"Buen viaje querido Jaime, vuela muy alto y que Dios ilumine tu camino. Gracias siempre por tu caballerosidad y amistad.…",0,0.44,0.96,0.57,0.6,0.22,1.82,0.93,0.72,1.08,0.41,0.25,0.95,1.03,0.4,0,0.88,0.65,0.68,0.93
"Cuando alguien te dé algo de corazón, lo único que debes hacer, es valorarlo con todo tu cariño y amor.",0.13,0.52,0.19,0.22,0.23,0.51,1.24,0.24,0.18,0.65,0.32,0,0.19,0.2,0.32,0.6,0.35,0.25,0.36,1.11
Después de tantos golpes le agarras cariño a la mala vida.,0,0.19,0.39,0.27,0,0,0.46,0.25,0,0.22,0,0.2,0.42,0.42,0,0.18,0.36,0.23,0,0.36
